,Species.ID,Length,Gear.Type,Data.Type,Year,Length Type,Sex,Special,MPA,FisheryDependent
437,ACANCO,13.88967271,SA,Survey,2016,0,0,0,0,
438,ACANCO,12.79140889,SA,Survey,2016,0,0,0,0,
439,ACANCO,13.49333016,SA,Survey,2016,0,0,0,0,
440,ACANCO,12.44077823,SA,Survey,2016,0,0,0,0,
441,ACANCO,12.51655199,SA,Survey,2016,0,0,0,0,
442,ACANCO,14.08986114,SA,Survey,2016,0,0,0,0,
443,ACANCO,12.57624953,SA,Survey,2016,0,0,0,0,
444,ACANCO,13.51742136,SA,Survey,2016,0,0,0,0,
445,ACANCO,12.56710963,SA,Survey,2016,0,0,0,0,
446,ACANCO,13.47284595,SA,Survey,2016,0,0,0,0,
447,ACANCO,20,SA,Survey,2016,0,0,0,0,
448,ACANCO,20,SA,Survey,2016,0,0,0,0,
449,ACANCO,20,SA,Survey,2016,0,0,0,0,
450,ACANCO,20,SA,Survey,2016,0,0,0,0,
451,ACANCO,16.27759569,SA,Survey,2016,0,0,0,0,
452,ACANCO,18.11812701,SA,Survey,2016,0,0,0,0,
453,ACANCO,16.4906916,SA,Survey,2016,0,0,0,0,
454,ACANCO,16.50938339,SA,Survey,2016,0,0,0,0,
455,ACANCO,18.65695314,SA,Survey,2016,0,0,0,0,
456,ACANCO,17.83352871,SA,Survey,2016,0,0,0,0,
457,ACANCO,16.94904643,SA,Survey,2016,0,0,0,0,
458,ACANCO,18.17182639,SA,Survey,2016,0,0,0,0,
459,ACANCO,17.59945605,SA,Survey,2016,0,0,0,0,
460,ACANCO,5,SA,Survey,2016,0,0,0,0,
461,ACANCO,14.48391624,SA,Survey,2016,0,0,0,0,
462,ACANCO,13.84303909,SA,Survey,2016,0,0,0,0,
463,ACANCO,14.16387081,SA,Survey,2016,0,0,0,0,
464,ACANCO,14.77644385,SA,Survey,2016,0,0,0,0,
465,ACANCO,13.12670923,SA,Survey,2016,0,0,0,0,
466,ACANCO,12.97341133,SA,Survey,2016,0,0,0,0,
467,ACANCO,15.12072963,SA,Survey,2016,0,0,0,0,
468,ACANCO,15.81784748,SA,Survey,2016,0,0,0,0,
469,ACANCO,16.5328487,SA,Survey,2016,0,0,0,0,
470,ACANCO,15.19004971,SA,Survey,2016,0,0,0,0,
471,ACANCO,14.42013348,SA,Survey,2016,0,0,0,0,
472,ACANCO,14.49596676,SA,Survey,2016,0,0,0,0,
473,ACANCO,14.61954337,SA,Survey,2016,0,0,0,0,
474,ACANCO,13.65514034,SA,Survey,2016,0,0,0,0,
475,ACANCO,13.66105557,SA,Survey,2016,0,0,0,0,
476,ACANCO,14.58571585,SA,Survey,2016,0,0,0,0,
477,ACANCO,14.62541805,SA,Survey,2016,0,0,0,0,
478,ACANCO,14,SA,Survey,2016,0,0,0,0,
479,ACANCO,15,SA,Survey,2016,0,0,0,0,
480,ACANCO,16,SA,Survey,2016,0,0,0,0,
481,ACANCO,16,SA,Survey,2016,0,0,0,0,
482,ACANCO,22,SA,Survey,2016,0,0,0,0,
483,ACANCO,23,SA,Survey,2016,0,0,0,0,
484,ACANCO,23,SA,Survey,2016,0,0,0,0,
485,ACANCO,23,SA,Survey,2016,0,0,0,0,
486,ACANCO,20,SA,Survey,2016,0,0,0,0,
487,ACANCO,24,SA,Survey,2016,0,0,0,0,
488,ACANCO,21,SA,Survey,2016,0,0,0,0,
489,ACANCO,12,SA,Survey,2016,0,0,0,0,
490,ACANCO,12,SA,Survey,2016,0,0,0,0,
491,ACANCO,17,SA,Survey,2016,0,0,0,0,
492,ACANCO,17,SA,Survey,2016,0,0,0,0,
493,ACANCO,16,SA,Survey,2016,0,0,0,0,
494,ACANCO,17,SA,Survey,2016,0,0,0,0,
495,ACANCO,18,SA,Survey,2016,0,0,0,0,
496,ACANCO,16,SA,Survey,2016,0,0,0,0,
497,ACANCO,18,SA,Survey,2016,0,0,0,0,
498,ACANCO,20.44267662,SA,Survey,2016,0,0,0,0,
499,ACANCO,21.62258017,SA,Survey,2016,0,0,0,0,
500,ACANCO,21.22288853,SA,Survey,2016,0,0,0,0,
501,ACANCO,21.07322193,SA,Survey,2016,0,0,0,0,
502,ACANCO,19.8186979,SA,Survey,2016,0,0,0,0,
503,ACANCO,18.18318709,SA,Survey,2016,0,0,0,0,
504,ACANCO,19.57199731,SA,Survey,2016,0,0,0,0,
505,ACANCO,19.04944807,SA,Survey,2016,0,0,0,0,
506,ACANCO,20.97615644,SA,Survey,2016,0,0,0,0,
507,ACANCO,18.14942375,SA,Survey,2016,0,0,0,0,
508,ACANCO,18.46409193,SA,Survey,2016,0,0,0,0,
509,ACANCO,17.31731303,SA,Survey,2016,0,0,0,0,
510,ACANCO,18.70573607,SA,Survey,2016,0,0,0,0,
511,ACANCO,17.1102266,SA,Survey,2016,0,0,0,0,
512,ACANCO,19.60628449,SA,Survey,2016,0,0,0,0,
513,ACANCO,20.1819401,SA,Survey,2016,0,0,0,0,
514,ACANCO,19.84007002,SA,Survey,2016,0,0,0,0,
515,ACANCO,19.13385566,SA,Survey,2016,0,0,0,0,
516,ACANCO,17.57633232,SA,Survey,2016,0,0,0,0,
517,ACANCO,17.66547117,SA,Survey,2016,0,0,0,0,
518,ACANCO,19.09915519,SA,Survey,2016,0,0,0,0,
519,ACANCO,20.8498657,SA,Survey,2016,0,0,0,0,
520,ACANCO,19.87333461,SA,Survey,2016,0,0,0,0,
521,ACANCO,20.6118649,SA,Survey,2016,0,0,0,0,
522,ACANCO,19.24331595,SA,Survey,2016,0,0,0,0,
523,ACANCO,17.44588383,SA,Survey,2016,0,0,0,0,
524,ACANCO,18.24587588,SA,Survey,2016,0,0,0,0,
525,ACANCO,18.29287642,SA,Survey,2016,0,0,0,0,
526,ACANCO,18.76991414,SA,Survey,2016,0,0,0,0,
527,ACANCO,20.01214058,SA,Survey,2016,0,0,0,0,
528,ACANCO,20.40021265,SA,Survey,2016,0,0,0,0,
529,ACANCO,17.22789718,SA,Survey,2016,0,0,0,0,
530,ACANCO,18.67969832,SA,Survey,2016,0,0,0,0,
531,ACANCO,17.40331956,SA,Survey,2016,0,0,0,0,
532,ACANCO,18.45084652,SA,Survey,2016,0,0,0,0,
533,ACANCO,17.7185763,SA,Survey,2016,0,0,0,0,
534,ACANCO,17.18117295,SA,Survey,2016,0,0,0,0,
535,ACANCO,17.15309332,SA,Survey,2016,0,0,0,0,
536,ACANCO,18.56241372,SA,Survey,2016,0,0,0,0,
537,ACANCO,17.73767987,SA,Survey,2016,0,0,0,0,
538,ACANCO,18.87201018,SA,Survey,2016,0,0,0,0,
539,ACANCO,18.33020891,SA,Survey,2016,0,0,0,0,
540,ACANCO,17.74297454,SA,Survey,2016,0,0,0,0,
541,ACANCO,17.17204406,SA,Survey,2016,0,0,0,0,
542,ACANCO,17.86772728,SA,Survey,2016,0,0,0,0,
543,ACANCO,17.05295556,SA,Survey,2016,0,0,0,0,
544,ACANCO,17.02238647,SA,Survey,2016,0,0,0,0,
545,ACANCO,17.73239383,SA,Survey,2016,0,0,0,0,
546,ACANCO,18.68478797,SA,Survey,2016,0,0,0,0,
547,ACANCO,18.57513157,SA,Survey,2016,0,0,0,0,
548,ACANCO,17.97928591,SA,Survey,2016,0,0,0,0,
549,ACANCO,17.05993291,SA,Survey,2016,0,0,0,0,
550,ACANCO,17.10563889,SA,Survey,2016,0,0,0,0,
551,ACANCO,17.56491481,SA,Survey,2016,0,0,0,0,
552,ACANCO,18.59437414,SA,Survey,2016,0,0,0,0,
553,ACANCO,18.58578423,SA,Survey,2016,0,0,0,0,
554,ACANCO,20,SA,Survey,2016,0,0,0,0,
555,ACANCO,10,SA,Survey,2016,0,0,0,0,
556,ACANCO,18,SA,Survey,2016,0,0,0,0,
557,ACANCO,20,SA,Survey,2016,0,0,0,0,
558,ACANCO,6,SA,Survey,2016,0,0,0,0,
559,ACANCO,25,SA,Survey,2016,0,0,0,0,
560,ACANCO,30,SA,Survey,2016,0,0,0,0,
561,ACANCO,18,SA,Survey,2016,0,0,0,0,
562,ACANCO,2,SA,Survey,2016,0,0,0,0,
563,ACANCO,16.69031296,SA,Survey,2016,0,0,0,0,
564,ACANCO,15.93782424,SA,Survey,2016,0,0,0,0,
565,ACANCO,15.15332181,SA,Survey,2016,0,0,0,0,
566,ACANCO,14.31003508,SA,Survey,2016,0,0,0,0,
567,ACANCO,16.43608954,SA,Survey,2016,0,0,0,0,
568,ACANCO,15.8310585,SA,Survey,2016,0,0,0,0,
569,ACANCO,16.36147926,SA,Survey,2016,0,0,0,0,
570,ACANCO,14.87392472,SA,Survey,2016,0,0,0,0,
571,ACANCO,14.97823187,SA,Survey,2016,0,0,0,0,
572,ACANCO,14.86334602,SA,Survey,2016,0,0,0,0,
573,ACANCO,15.01622613,SA,Survey,2016,0,0,0,0,
574,ACANCO,14.8799448,SA,Survey,2016,0,0,0,0,
575,ACANCO,14.93335242,SA,Survey,2016,0,0,0,0,
576,ACANCO,14.79625327,SA,Survey,2016,0,0,0,0,
577,ACANCO,16.40938147,SA,Survey,2016,0,0,0,0,
578,ACANCO,14.51641619,SA,Survey,2016,0,0,0,0,
579,ACANCO,15.26684597,SA,Survey,2016,0,0,0,0,
580,ACANCO,16.6569639,SA,Survey,2016,0,0,0,0,
581,ACANCO,16.03423125,SA,Survey,2016,0,0,0,0,
582,ACANCO,16.37964624,SA,Survey,2016,0,0,0,0,
583,ACANCO,15.68764714,SA,Survey,2016,0,0,0,0,
584,ACANCO,15.45342303,SA,Survey,2016,0,0,0,0,
585,ACANCO,15.00019509,SA,Survey,2016,0,0,0,0,
586,ACANCO,15.54501297,SA,Survey,2016,0,0,0,0,
587,ACANCO,15.58016641,SA,Survey,2016,0,0,0,0,
588,ACANCO,14.94663503,SA,Survey,2016,0,0,0,0,
589,ACANCO,15.61707966,SA,Survey,2016,0,0,0,0,
590,ACANCO,15.06890215,SA,Survey,2016,0,0,0,0,
591,ACANCO,14.47950173,SA,Survey,2016,0,0,0,0,
592,ACANCO,16.41934195,SA,Survey,2016,0,0,0,0,
593,ACANCO,16.00609722,SA,Survey,2016,0,0,0,0,
594,ACANCO,15.81802653,SA,Survey,2016,0,0,0,0,
595,ACANCO,16.08195328,SA,Survey,2016,0,0,0,0,
596,ACANCO,14.91777782,SA,Survey,2016,0,0,0,0,
597,ACANCO,16.75285526,SA,Survey,2016,0,0,0,0,
598,ACANCO,14.54747062,SA,Survey,2016,0,0,0,0,
599,ACANCO,16.54306581,SA,Survey,2016,0,0,0,0,
600,ACANCO,14.05092797,SA,Survey,2016,0,0,0,0,
601,ACANCO,16.8808754,SA,Survey,2016,0,0,0,0,
602,ACANCO,16.25593611,SA,Survey,2016,0,0,0,0,
603,ACANCO,14.05615646,SA,Survey,2016,0,0,0,0,
604,ACANCO,14.92537983,SA,Survey,2016,0,0,0,0,
605,ACANCO,15.72311848,SA,Survey,2016,0,0,0,0,
606,ACANCO,14.70649825,SA,Survey,2016,0,0,0,0,
607,ACANCO,16.62239102,SA,Survey,2016,0,0,0,0,
608,ACANCO,15.28860722,SA,Survey,2016,0,0,0,0,
609,ACANCO,15.23561048,SA,Survey,2016,0,0,0,0,
610,ACANCO,14.63693189,SA,Survey,2016,0,0,0,0,
611,ACANCO,16.60240557,SA,Survey,2016,0,0,0,0,
612,ACANCO,14.3699268,SA,Survey,2016,0,0,0,0,
613,ACANCO,14.39585061,SA,Survey,2016,0,0,0,0,
614,ACANCO,15.41387732,SA,Survey,2016,0,0,0,0,
615,ACANCO,14.63894898,SA,Survey,2016,0,0,0,0,
616,ACANCO,14.33526095,SA,Survey,2016,0,0,0,0,
617,ACANCO,16.28423179,SA,Survey,2016,0,0,0,0,
618,ACANCO,15.19898237,SA,Survey,2016,0,0,0,0,
619,ACANCO,16.33900914,SA,Survey,2016,0,0,0,0,
620,ACANCO,15.63227666,SA,Survey,2016,0,0,0,0,
621,ACANCO,14.64295771,SA,Survey,2016,0,0,0,0,
622,ACANCO,15.84189432,SA,Survey,2016,0,0,0,0,
623,ACANCO,16,SA,Survey,2016,0,0,0,0,
624,ACANCO,17,SA,Survey,2016,0,0,0,0,
625,ACANCO,20,SA,Survey,2016,0,0,0,0,
626,ACANCO,15,SA,Survey,2016,0,0,0,0,
627,ACANCO,3.339434111,SA,Survey,2016,0,0,0,0,
628,ACANCO,3.232829084,SA,Survey,2016,0,0,0,0,
629,ACANCO,4.358366742,SA,Survey,2016,0,0,0,0,
630,ACANCO,2.64366412,SA,Survey,2016,0,0,0,0,
631,ACANCO,3.617198519,SA,Survey,2016,0,0,0,0,
632,ACANCO,2.016672554,SA,Survey,2016,0,0,0,0,
633,ACANCO,2.8171457,SA,Survey,2016,0,0,0,0,
634,ACANCO,2.662406857,SA,Survey,2016,0,0,0,0,
635,ACANCO,2.115356786,SA,Survey,2016,0,0,0,0,
636,ACANCO,3.307715293,SA,Survey,2016,0,0,0,0,
637,ACANCO,3.119454357,SA,Survey,2016,0,0,0,0,
638,ACANCO,3.807052637,SA,Survey,2016,0,0,0,0,
639,ACANCO,2.770828155,SA,Survey,2016,0,0,0,0,
640,ACANCO,3.104164798,SA,Survey,2016,0,0,0,0,
641,ACANCO,4.383800253,SA,Survey,2016,0,0,0,0,
642,ACANCO,3.55657482,SA,Survey,2016,0,0,0,0,
643,ACANCO,2.821205113,SA,Survey,2016,0,0,0,0,
644,ACANCO,4.302938477,SA,Survey,2016,0,0,0,0,
645,ACANCO,4.208720184,SA,Survey,2016,0,0,0,0,
646,ACANCO,3.241883115,SA,Survey,2016,0,0,0,0,
647,ACANCO,3.114891875,SA,Survey,2016,0,0,0,0,
648,ACANCO,4.433435974,SA,Survey,2016,0,0,0,0,
649,ACANCO,3.952078068,SA,Survey,2016,0,0,0,0,
650,ACANCO,2.959921006,SA,Survey,2016,0,0,0,0,
651,ACANCO,2.79092782,SA,Survey,2016,0,0,0,0,
652,ACANCO,2.644556116,SA,Survey,2016,0,0,0,0,
653,ACANCO,3.687817963,SA,Survey,2016,0,0,0,0,
654,ACANCO,2.341496007,SA,Survey,2016,0,0,0,0,
655,ACANCO,1.8442941,SA,Survey,2016,0,0,0,0,
656,ACANCO,1.657102464,SA,Survey,2016,0,0,0,0,
657,ACANCO,4.490701941,SA,Survey,2016,0,0,0,0,
658,ACANCO,3.517721602,SA,Survey,2016,0,0,0,0,
659,ACANCO,3.003195173,SA,Survey,2016,0,0,0,0,
660,ACANCO,4.446648287,SA,Survey,2016,0,0,0,0,
661,ACANCO,1.770035627,SA,Survey,2016,0,0,0,0,
662,ACANCO,2.077133345,SA,Survey,2016,0,0,0,0,
663,ACANCO,2.775821912,SA,Survey,2016,0,0,0,0,
664,ACANCO,8,SA,Survey,2016,0,0,0,0,
665,ACANCO,15.99009386,SA,Survey,2016,0,0,0,0,
666,ACANCO,16.00528275,SA,Survey,2016,0,0,0,0,
667,ACANCO,15.95943348,SA,Survey,2016,0,0,0,0,
668,ACANCO,13.864478,SA,Survey,2016,0,0,0,0,
669,ACANCO,13.92529419,SA,Survey,2016,0,0,0,0,
670,ACANCO,14.41796187,SA,Survey,2016,0,0,0,0,
671,ACANCO,15.40871348,SA,Survey,2016,0,0,0,0,
672,ACANCO,15.08260904,SA,Survey,2016,0,0,0,0,
673,ACANCO,14.70700797,SA,Survey,2016,0,0,0,0,
674,ACANCO,15.69685807,SA,Survey,2016,0,0,0,0,
675,ACANCO,15.67754825,SA,Survey,2016,0,0,0,0,
676,ACANCO,14.75108303,SA,Survey,2016,0,0,0,0,
677,ACANCO,14.15847092,SA,Survey,2016,0,0,0,0,
678,ACANCO,17.09757919,SA,Survey,2016,0,0,0,0,
679,ACANCO,14.82521026,SA,Survey,2016,0,0,0,0,
680,ACANCO,15.2994369,SA,Survey,2016,0,0,0,0,
681,ACANCO,14.7535372,SA,Survey,2016,0,0,0,0,
682,ACANCO,17.32485057,SA,Survey,2016,0,0,0,0,
683,ACANCO,13.96230714,SA,Survey,2016,0,0,0,0,
684,ACANCO,14.41274517,SA,Survey,2016,0,0,0,0,
685,ACANCO,12.88548743,SA,Survey,2016,0,0,0,0,
686,ACANCO,13.65110671,SA,Survey,2016,0,0,0,0,
687,ACANCO,16.36249213,SA,Survey,2016,0,0,0,0,
688,ACANCO,13.62592239,SA,Survey,2016,0,0,0,0,
689,ACANCO,13.96360478,SA,Survey,2016,0,0,0,0,
690,ACANCO,15.82495588,SA,Survey,2016,0,0,0,0,
691,ACANCO,16.2723168,SA,Survey,2016,0,0,0,0,
692,ACANCO,15.49065913,SA,Survey,2016,0,0,0,0,
693,ACANCO,16.06922455,SA,Survey,2016,0,0,0,0,
694,ACANCO,13.95767566,SA,Survey,2016,0,0,0,0,
695,ACANCO,15.47714793,SA,Survey,2016,0,0,0,0,
696,ACANCO,15.07564001,SA,Survey,2016,0,0,0,0,
697,ACANCO,15.33907034,SA,Survey,2016,0,0,0,0,
698,ACANCO,15.49492672,SA,Survey,2016,0,0,0,0,
699,ACANCO,15.39034196,SA,Survey,2016,0,0,0,0,
700,ACANCO,14.69706229,SA,Survey,2016,0,0,0,0,
701,ACANCO,16.27859086,SA,Survey,2016,0,0,0,0,
702,ACANCO,14.68360778,SA,Survey,2016,0,0,0,0,
703,ACANCO,15.52347906,SA,Survey,2016,0,0,0,0,
704,ACANCO,15.13537973,SA,Survey,2016,0,0,0,0,
705,ACANCO,15.28457424,SA,Survey,2016,0,0,0,0,
706,ACANCO,15.08680068,SA,Survey,2016,0,0,0,0,
707,ACANCO,13.02451687,SA,Survey,2016,0,0,0,0,
708,ACANCO,13.56341726,SA,Survey,2016,0,0,0,0,
709,ACANCO,14.39309738,SA,Survey,2016,0,0,0,0,
710,ACANCO,15.69011361,SA,Survey,2016,0,0,0,0,
711,ACANCO,15.74411661,SA,Survey,2016,0,0,0,0,
712,ACANCO,14.27739297,SA,Survey,2016,0,0,0,0,
713,ACANCO,15.30700431,SA,Survey,2016,0,0,0,0,
714,ACANCO,15.5613919,SA,Survey,2016,0,0,0,0,
715,ACANCO,14.47479426,SA,Survey,2016,0,0,0,0,
716,ACANCO,14.13722353,SA,Survey,2016,0,0,0,0,
717,ACANCO,20,SA,Survey,2016,0,0,0,0,
718,ACANCO,20,SA,Survey,2016,0,0,0,0,
719,ACANCO,20,SA,Survey,2016,0,0,0,0,
720,ACANCO,13,SA,Survey,2016,0,0,0,0,
721,ACANCO,7.683668516,SA,Survey,2016,0,0,0,0,
722,ACANCO,7.626695816,SA,Survey,2016,0,0,0,0,
723,ACANCO,6.203376387,SA,Survey,2016,0,0,0,0,
724,ACANCO,6.23629024,SA,Survey,2016,0,0,0,0,
725,ACANCO,18.46708642,SA,Survey,2016,0,0,0,0,
726,ACANCO,19.37317634,SA,Survey,2016,0,0,0,0,
727,ACANCO,19.58713925,SA,Survey,2016,0,0,0,0,
728,ACANCO,19.43049649,SA,Survey,2016,0,0,0,0,
729,ACANCO,19.22570715,SA,Survey,2016,0,0,0,0,
730,ACANCO,18.90360776,SA,Survey,2016,0,0,0,0,
731,ACANCO,18.77223262,SA,Survey,2016,0,0,0,0,
732,ACANCO,19.9510689,SA,Survey,2016,0,0,0,0,
733,ACANCO,18,SA,Survey,2016,0,0,0,0,
734,ACANCO,18,SA,Survey,2016,0,0,0,0,
735,ACANCO,20,SA,Survey,2016,0,0,0,0,
736,ACANCO,20,SA,Survey,2016,0,0,0,0,
737,ACANCO,25,SA,Survey,2016,0,0,0,0,
738,ACANCO,23,SA,Survey,2016,0,0,0,0,
739,ACANCO,25,SA,Survey,2016,0,0,0,0,
740,ACANCO,25,SA,Survey,2016,0,0,0,0,
741,ACANCO,20,SA,Survey,2016,0,0,0,0,
742,ACANCO,20,SA,Survey,2016,0,0,0,0,
743,ACANCO,23.21394526,SA,Survey,2016,0,0,0,0,
744,ACANCO,22.24175427,SA,Survey,2016,0,0,0,0,
745,ACANCO,22.45749586,SA,Survey,2016,0,0,0,0,
746,ACANCO,22.15311767,SA,Survey,2016,0,0,0,0,
747,ACANCO,21.64607371,SA,Survey,2016,0,0,0,0,
748,ACANCO,21.87357465,SA,Survey,2016,0,0,0,0,
749,ACANCO,21.62448343,SA,Survey,2016,0,0,0,0,
750,ACANCO,22.38871116,SA,Survey,2016,0,0,0,0,
751,ACANCO,22.49450818,SA,Survey,2016,0,0,0,0,
752,ACANCO,23.42168875,SA,Survey,2016,0,0,0,0,
753,ACANCO,23.43070526,SA,Survey,2016,0,0,0,0,
754,ACANCO,20.96287954,SA,Survey,2016,0,0,0,0,
755,ACANCO,22.77862923,SA,Survey,2016,0,0,0,0,
756,ACANCO,22.81643482,SA,Survey,2016,0,0,0,0,
757,ACANCO,17.33808579,SA,Survey,2016,0,0,0,0,
758,ACANCO,15.89689568,SA,Survey,2016,0,0,0,0,
759,ACANCO,17.97781308,SA,Survey,2016,0,0,0,0,
760,ACANCO,17.64992176,SA,Survey,2016,0,0,0,0,
761,ACANCO,15.12351842,SA,Survey,2016,0,0,0,0,
762,ACANCO,15.80654757,SA,Survey,2016,0,0,0,0,
763,ACANCO,16.56732827,SA,Survey,2016,0,0,0,0,
764,ACANCO,17.75928632,SA,Survey,2016,0,0,0,0,
765,ACANCO,16.45802448,SA,Survey,2016,0,0,0,0,
766,ACANCO,18.10058358,SA,Survey,2016,0,0,0,0,
767,ACANCO,15.95045068,SA,Survey,2016,0,0,0,0,
768,ACANCO,15.06495261,SA,Survey,2016,0,0,0,0,
769,ACANCO,15.13697252,SA,Survey,2016,0,0,0,0,
770,ACANCO,16.63255657,SA,Survey,2016,0,0,0,0,
771,ACANCO,17.18456511,SA,Survey,2016,0,0,0,0,
772,ACANCO,17.83229405,SA,Survey,2016,0,0,0,0,
773,ACANCO,17.12856186,SA,Survey,2016,0,0,0,0,
774,ACANCO,19.23486607,SA,Survey,2016,0,0,0,0,
775,ACANCO,18.71244836,SA,Survey,2016,0,0,0,0,
776,ACANCO,15.09796595,SA,Survey,2016,0,0,0,0,
777,ACANCO,15.85693212,SA,Survey,2016,0,0,0,0,
778,ACANCO,16.97321246,SA,Survey,2016,0,0,0,0,
779,ACANCO,16.12436552,SA,Survey,2016,0,0,0,0,
780,ACANCO,16.47366958,SA,Survey,2016,0,0,0,0,
781,ACANCO,17.62883709,SA,Survey,2016,0,0,0,0,
782,ACANCO,17.8425535,SA,Survey,2016,0,0,0,0,
783,ACANCO,16.6200782,SA,Survey,2016,0,0,0,0,
784,ACANCO,17.70573598,SA,Survey,2016,0,0,0,0,
785,ACANCO,17.65737762,SA,Survey,2016,0,0,0,0,
786,ACANCO,15.0063675,SA,Survey,2016,0,0,0,0,
787,ACANCO,16.82696161,SA,Survey,2016,0,0,0,0,
788,ACANCO,16.5022971,SA,Survey,2016,0,0,0,0,
789,ACANCO,16.53079575,SA,Survey,2016,0,0,0,0,
790,ACANCO,16.67075655,SA,Survey,2016,0,0,0,0,
791,ACANCO,17.14765468,SA,Survey,2016,0,0,0,0,
792,ACANCO,15.20874423,SA,Survey,2016,0,0,0,0,
793,ACANCO,17.6714758,SA,Survey,2016,0,0,0,0,
794,ACANCO,16.74783314,SA,Survey,2016,0,0,0,0,
795,ACANCO,17.48204603,SA,Survey,2016,0,0,0,0,
796,ACANCO,16.49210605,SA,Survey,2016,0,0,0,0,
797,ACANCO,17.26233892,SA,Survey,2016,0,0,0,0,
798,ACANCO,17.77759088,SA,Survey,2016,0,0,0,0,
799,ACANCO,16.91792835,SA,Survey,2016,0,0,0,0,
800,ACANCO,15.8169761,SA,Survey,2016,0,0,0,0,
801,ACANCO,16.90071164,SA,Survey,2016,0,0,0,0,
802,ACANCO,15.60626045,SA,Survey,2016,0,0,0,0,
803,ACANCO,16.54732974,SA,Survey,2016,0,0,0,0,
804,ACANCO,15.90824815,SA,Survey,2016,0,0,0,0,
805,ACANCO,16.87619246,SA,Survey,2016,0,0,0,0,
806,ACANCO,16.19170643,SA,Survey,2016,0,0,0,0,
807,ACANCO,16.29321898,SA,Survey,2016,0,0,0,0,
808,ACANCO,17,SA,Survey,2016,0,0,0,0,
809,ACANCO,20,SA,Survey,2016,0,0,0,0,
810,ACANCO,16.74858999,SA,Survey,2016,0,0,0,0,
811,ACANCO,16.23017692,SA,Survey,2016,0,0,0,0,
812,ACANCO,16.70755669,SA,Survey,2016,0,0,0,0,
813,ACANCO,15.892373,SA,Survey,2016,0,0,0,0,
814,ACANCO,17,SA,Survey,2016,0,0,0,0,
815,ACANCO,3,SA,Survey,2016,0,0,0,0,
816,ACANCO,17,SA,Survey,2016,0,0,0,0,
817,ACANCO,17,SA,Survey,2016,0,0,0,0,
818,ACANCO,15,SA,Survey,2016,0,0,0,0,
819,ACANCO,16,SA,Survey,2016,0,0,0,0,
820,ACANCO,17,SA,Survey,2016,0,0,0,0,
821,ACANCO,17,SA,Survey,2016,0,0,0,0,
822,ACANCO,25,SA,Survey,2016,0,0,0,0,
823,ACANCO,20,SA,Survey,2016,0,0,0,0,
824,ACANCO,23,SA,Survey,2016,0,0,0,0,
825,ACANCO,20.67928768,SA,Survey,2016,0,0,0,0,
826,ACANCO,22.57310188,SA,Survey,2016,0,0,0,0,
827,ACANCO,20.85892763,SA,Survey,2016,0,0,0,0,
828,ACANCO,21.81214779,SA,Survey,2016,0,0,0,0,
829,ACANCO,21.15419463,SA,Survey,2016,0,0,0,0,
830,ACANCO,21.03879676,SA,Survey,2016,0,0,0,0,
831,ACANCO,22.24426665,SA,Survey,2016,0,0,0,0,
832,ACANCO,21.59794438,SA,Survey,2016,0,0,0,0,
833,ACANCO,21.99551221,SA,Survey,2016,0,0,0,0,
834,ACANCO,21.47391909,SA,Survey,2016,0,0,0,0,
835,ACANCO,21.95652176,SA,Survey,2016,0,0,0,0,
836,ACANCO,23.93020969,SA,Survey,2016,0,0,0,0,
837,ACANCO,21.8678219,SA,Survey,2016,0,0,0,0,
838,ACANCO,22.08697483,SA,Survey,2016,0,0,0,0,
839,ACANCO,23.57102865,SA,Survey,2016,0,0,0,0,
840,ACANCO,22.97975136,SA,Survey,2016,0,0,0,0,
841,ACANCO,22.27308313,SA,Survey,2016,0,0,0,0,
842,ACANCO,21.56833919,SA,Survey,2016,0,0,0,0,
843,ACANCO,23.14303705,SA,Survey,2016,0,0,0,0,
844,ACANCO,23.10574643,SA,Survey,2016,0,0,0,0,
845,ACANCO,23.13458257,SA,Survey,2016,0,0,0,0,
846,ACANCO,23.15539213,SA,Survey,2016,0,0,0,0,
847,ACANCO,20.75961863,SA,Survey,2016,0,0,0,0,
848,ACANCO,20.25030118,SA,Survey,2016,0,0,0,0,
849,ACANCO,22.88137692,SA,Survey,2016,0,0,0,0,
850,ACANCO,23.68366148,SA,Survey,2016,0,0,0,0,
851,ACANCO,21.90162011,SA,Survey,2016,0,0,0,0,
852,ACANCO,20.97075298,SA,Survey,2016,0,0,0,0,
853,ACANCO,22.138995,SA,Survey,2016,0,0,0,0,
854,ACANCO,21.08150331,SA,Survey,2016,0,0,0,0,
855,ACANCO,24.03358572,SA,Survey,2016,0,0,0,0,
856,ACANCO,22.00942762,SA,Survey,2016,0,0,0,0,
857,ACANCO,21.53053102,SA,Survey,2016,0,0,0,0,
858,ACANCO,22.19404024,SA,Survey,2016,0,0,0,0,
859,ACANCO,21.13945748,SA,Survey,2016,0,0,0,0,
860,ACANCO,23.52205168,SA,Survey,2016,0,0,0,0,
861,ACANCO,23.28689416,SA,Survey,2016,0,0,0,0,
862,ACANCO,21.48344684,SA,Survey,2016,0,0,0,0,
863,ACANCO,22.81513098,SA,Survey,2016,0,0,0,0,
864,ACANCO,21.41402041,SA,Survey,2016,0,0,0,0,
865,ACANCO,21.71569472,SA,Survey,2016,0,0,0,0,
866,ACANCO,23.89931789,SA,Survey,2016,0,0,0,0,
